ASIN,内容,_text,_score,_group,_id,sentiment,sentiment_conf,cluster_id
古城,"2022年9月30日，潮州腾瑞皇冠假日酒店CROWNE PLAZA CHAOZHOU RIVERSIDE盛大试业。潮州腾瑞皇冠假日酒店位于潮州市湘桥区，坐拥韩江秀美江景，临近潮州古城、牌坊街、广济桥等核心景区。酒店拥有于32-40层开阔雅致的高空客房，可透过全景落地窗俯瞰古城区或四大古桥之一的广济桥景致，亦可饱览山色展开,2022年9月30日，潮州腾瑞皇冠假日酒店CROWNE PLAZA CHAOZHOU RIVERSIDE盛大试业。潮州腾瑞皇冠假日酒店位于潮州市湘桥区，坐拥韩江秀美江景，临近潮州古城、牌坊街、广济桥等核心景区。酒店拥有于32-40层开阔雅致的高空客房，可透过全景落地窗俯瞰古城区或四大古桥之一的广济桥景致，亦可饱览山色及江景，感受不同视角之下的美。 收起","2022年9月30日，潮州腾瑞皇冠假日酒店CROWNE PLAZA CHAOZHOU RIVERSIDE盛大试业。潮州腾瑞皇冠假日酒店位于潮州市湘桥区，坐拥韩江秀美江景，临近潮州古城、牌坊街、广济桥等核心景区。酒店拥有于32-40层开阔雅致的高空客房，可透过全景落地窗俯瞰古城区或四大古桥之一的广济桥景致，亦可饱览山色展开,2022年9月30日，潮州腾瑞皇冠假日酒店CROWNE PLAZA CHAOZHOU RIVERSIDE盛大试业。潮州腾瑞皇冠假日酒店位于潮州市湘桥区，坐拥韩江秀美江景，临近潮州古城、牌坊街、广济桥等核心景区。酒店拥有于32-40层开阔雅致的高空客房，可透过全景落地窗俯瞰古城区或四大古桥之一的广济桥景致，亦可饱览山色及江景，感受不同视角之下的美。 收起",,古城,494,positive,0.9995998740196228,10
文化,2022年10月4日，潮州古城牌坊街，开元寺，广济桥打卡。 ,2022年10月4日，潮州古城牌坊街，开元寺，广济桥打卡。 ,,文化,495,positive,0.9937868118286133,10
古城,潮州古城一开元寺一广济桥一牌坊街2022.10.02 ,潮州古城一开元寺一广济桥一牌坊街2022.10.02 ,,古城,496,positive,0.9466599225997925,10
美食,十一全家自驾去哪玩黄昏后的潮州古城。游走在老城区里，有一番独特的感觉。虽然店铺的特色一般，但是老骑楼，石牌坊有复古的味道。在这个城市走走停停，品尝一下美食，再从美食去感受这座城的风土人情，比视觉上来的更贴切。秋游季城市巡游记 旅行小东邪的微博视频 ,十一全家自驾去哪玩黄昏后的潮州古城。游走在老城区里，有一番独特的感觉。虽然店铺的特色一般，但是老骑楼，石牌坊有复古的味道。在这个城市走走停停，品尝一下美食，再从美食去感受这座城的风土人情，比视觉上来的更贴切。秋游季城市巡游记 旅行小东邪的微博视频 ,,美食,497,positive,0.9997758269309998,19
古城,潮州 | 城市印记：回不去的牌坊街|||潮州古城里的牌坊街，是这座城市最出名的街道，只要你在老城里行走，这里几乎是必经之路。带着微博去旅行 ,潮州 | 城市印记：回不去的牌坊街|||潮州古城里的牌坊街，是这座城市最出名的街道，只要你在老城里行走，这里几乎是必经之路。带着微博去旅行 ,,古城,498,positive,0.9973799586296082,4
美食,潮州·潮州古城 总要去趟潮州吧吹吹广济楼的晚风吃吃牌坊街的美食我的中秋 潮州·潮州古城 ,潮州·潮州古城 总要去趟潮州吧吹吹广济楼的晚风吃吃牌坊街的美食我的中秋 潮州·潮州古城 ,,美食,499,positive,0.9958121180534363,19
美食,潮州古城牌坊街，更整洁、更靓丽且人车分流，这里有很多本地特色美食。 ,潮州古城牌坊街，更整洁、更靓丽且人车分流，这里有很多本地特色美食。 ,,美食,500,positive,0.9962939620018005,1
古城,：潮州牌坊街潮州潮州古城潮州牌坊街 潮州·潮州广济桥牌坊街 ,：潮州牌坊街潮州潮州古城潮州牌坊街 潮州·潮州广济桥牌坊街 ,,古城,501,positive,0.9717934131622314,4
古城,daily sentence——You cannot judge a place before you've even seen it.在你实际见到它之前，不要评判一个地方；未见全貌，不予置评。潮州古城、广济桥，牌坊街、韩文公祠、开元寺······都是游潮州必去的地方。 潮州·潮州古城 ,daily sentence——You cannot judge a place before you've even seen it.在你实际见到它之前，不要评判一个地方；未见全貌，不予置评。潮州古城、广济桥，牌坊街、韩文公祠、开元寺······都是游潮州必去的地方。 潮州·潮州古城 ,,古城,502,positive,0.9899799823760986,5
文化,"潮州古城广济楼以及上水门下水门城楼 牌坊街 以及古城里面的巷子文化 经过我步行了三天 就发现潮州古城真的很耐走 每一个巷子都有自己的特色住宅也是不一样的 还有一个就是在很久之前中国就已经实行把电线埋在地上 但是进了古城就好像回到了十几年的小城市中心 密密麻麻的电线缠绕在石柱上面 闷热的巷展开,潮州古城广济楼以及上水门下水门城楼 牌坊街 以及古城里面的巷子文化 经过我步行了三天 就发现潮州古城真的很耐走 每一个巷子都有自己的特色住宅也是不一样的 还有一个就是在很久之前中国就已经实行把电线埋在地上 但是进了古城就好像回到了十几年的小城市中心 密密麻麻的电线缠绕在石柱上面 闷热的巷子里有不少老人家或者居民进进出出晾晒衣服 摇扇子乘凉 城门口也是有汽车驶进驶出 让我很惊喜的是至少是第一次看到还有古城墙保留下来 并且里面不是只作为商业区去商业化 而是居民保留了城墙文化 让这个小城正常运行 另:潮州人爱做生意是真的 收起","潮州古城广济楼以及上水门下水门城楼 牌坊街 以及古城里面的巷子文化 经过我步行了三天 就发现潮州古城真的很耐走 每一个巷子都有自己的特色住宅也是不一样的 还有一个就是在很久之前中国就已经实行把电线埋在地上 但是进了古城就好像回到了十几年的小城市中心 密密麻麻的电线缠绕在石柱上面 闷热的巷展开,潮州古城广济楼以及上水门下水门城楼 牌坊街 以及古城里面的巷子文化 经过我步行了三天 就发现潮州古城真的很耐走 每一个巷子都有自己的特色住宅也是不一样的 还有一个就是在很久之前中国就已经实行把电线埋在地上 但是进了古城就好像回到了十几年的小城市中心 密密麻麻的电线缠绕在石柱上面 闷热的巷子里有不少老人家或者居民进进出出晾晒衣服 摇扇子乘凉 城门口也是有汽车驶进驶出 让我很惊喜的是至少是第一次看到还有古城墙保留下来 并且里面不是只作为商业区去商业化 而是居民保留了城墙文化 让这个小城正常运行 另:潮州人爱做生意是真的 收起",,文化,503,positive,0.9984105825424194,4
古城,潮州古城，这么多牌坊，查了一下，原来：——————“立牌坊是为了表彰当地考取功名的人，一座座的石牌坊就像伫立在街头的勋章，向人们说着以前的”——————是一份份“奖状”。 潮州·潮州古城 ,潮州古城，这么多牌坊，查了一下，原来：——————“立牌坊是为了表彰当地考取功名的人，一座座的石牌坊就像伫立在街头的勋章，向人们说着以前的”——————是一份份“奖状”。 潮州·潮州古城 ,,古城,504,positive,0.9953429698944092,4
古城,8月21日，早上8点出发，驱车500公里，下午2点抵达潮州市，入住位于韩江畔的维也纳酒店。休息一下，傍晚4点半到潮州古城游览，主要参观了牌坊街、广济楼。 潮州·潮州古城 ,8月21日，早上8点出发，驱车500公里，下午2点抵达潮州市，入住位于韩江畔的维也纳酒店。休息一下，傍晚4点半到潮州古城游览，主要参观了牌坊街、广济楼。 潮州·潮州古城 ,,古城,505,positive,0.9951179027557373,19
文化,潮州古城牌坊街有很多名人进仕，文化人必去的地方，也是体验儒家思想，儒家治国的感悟之地。 潮州·潮州古城 ,潮州古城牌坊街有很多名人进仕，文化人必去的地方，也是体验儒家思想，儒家治国的感悟之地。 潮州·潮州古城 ,,文化,506,positive,0.9986050724983215,2
文化,去往潮州古城牌坊街的路上，感受着这个历史文化名城古韵 潮州·潮州古城 ,去往潮州古城牌坊街的路上，感受着这个历史文化名城古韵 潮州·潮州古城 ,,文化,507,positive,0.9995560050010681,4
古城,带着微博去旅行 潮州古城牌坊居然是一排排的，打破认知 潮州·潮州古城 ,带着微博去旅行 潮州古城牌坊居然是一排排的，打破认知 潮州·潮州古城 ,,古城,508,positive,0.8502336740493774,4
古城,潮州古城金城山文旅度假酒店，位于牌坊街府学旧地停车场入口，定位为服务文商旅度假类客群。携手府学旧地丰富的业态配套，致力于提供一个清新舒适/安全私密的一站式入住体验空间。 潮州·潮州古城金城山文旅度假酒店 潮州牌坊街·府学旧地的微博视频 ,潮州古城金城山文旅度假酒店，位于牌坊街府学旧地停车场入口，定位为服务文商旅度假类客群。携手府学旧地丰富的业态配套，致力于提供一个清新舒适/安全私密的一站式入住体验空间。 潮州·潮州古城金城山文旅度假酒店 潮州牌坊街·府学旧地的微博视频 ,,古城,509,positive,0.9990812540054321,19
古城,潮州古城，广济桥、牌坊街，小吃天地，吃货的天堂带着微博去旅行最美旅行回忆微博热门影集 潮州·潮州古城 时尚的shining的微博视频 ,潮州古城，广济桥、牌坊街，小吃天地，吃货的天堂带着微博去旅行最美旅行回忆微博热门影集 潮州·潮州古城 时尚的shining的微博视频 ,,古城,510,positive,0.9989612102508545,19
古城,"酒店系列 广东 潮州韩思熙湖酒店（潮州古城牌坊街店）再次入住概率97%一，位置：1. 距离揭阳机场车程45分钟2. 潮州古城，溜达吃饭都方便3. 门口停车装卸行李不会挡路，方便上下二，房间：1. 干净，精致，漂亮，讲究，细节很多2. 床和枕头都非常舒服3. 无异味4. 空调不吹床，可以一直开展开,酒店系列 广东 潮州韩思熙湖酒店（潮州古城牌坊街店）再次入住概率97%一，位置：1. 距离揭阳机场车程45分钟2. 潮州古城，溜达吃饭都方便3. 门口停车装卸行李不会挡路，方便上下二，房间：1. 干净，精致，漂亮，讲究，细节很多2. 床和枕头都非常舒服3. 无异味4. 空调不吹床，可以一直开着5. 隔音好6. 晚上熄灯以后有两处光污染，一个是电视机的电源灯，另一个是洗脸池上方镜子上的白色的灯7. 沙发超级好坐，喜欢这个风格三，卫生间：1. 无异味2. 洗脸池好用3. 吹风机虽小但风力足够大，无异味4. 淋浴出热水快，水温稳定四，其他：1. 衣柜里衣服架少了点2. 有雨伞和体重秤（是准的）3. 灯光开关控制逻辑清晰好用4. 床头插座够用5. 小冰箱挺凉，里面的东西都是免费用6. 拖鞋无异味，稍薄7. 早餐正常 收起","酒店系列 广东 潮州韩思熙湖酒店（潮州古城牌坊街店）再次入住概率97%一，位置：1. 距离揭阳机场车程45分钟2. 潮州古城，溜达吃饭都方便3. 门口停车装卸行李不会挡路，方便上下二，房间：1. 干净，精致，漂亮，讲究，细节很多2. 床和枕头都非常舒服3. 无异味4. 空调不吹床，可以一直开展开,酒店系列 广东 潮州韩思熙湖酒店（潮州古城牌坊街店）再次入住概率97%一，位置：1. 距离揭阳机场车程45分钟2. 潮州古城，溜达吃饭都方便3. 门口停车装卸行李不会挡路，方便上下二，房间：1. 干净，精致，漂亮，讲究，细节很多2. 床和枕头都非常舒服3. 无异味4. 空调不吹床，可以一直开着5. 隔音好6. 晚上熄灯以后有两处光污染，一个是电视机的电源灯，另一个是洗脸池上方镜子上的白色的灯7. 沙发超级好坐，喜欢这个风格三，卫生间：1. 无异味2. 洗脸池好用3. 吹风机虽小但风力足够大，无异味4. 淋浴出热水快，水温稳定四，其他：1. 衣柜里衣服架少了点2. 有雨伞和体重秤（是准的）3. 灯光开关控制逻辑清晰好用4. 床头插座够用5. 小冰箱挺凉，里面的东西都是免费用6. 拖鞋无异味，稍薄7. 早餐正常 收起",,古城,511,positive,0.9997170567512512,10
